Source	Target
Plug computer	Linux
Plug computer	Media server
Plug computer	Network-attached storage
Plug computer	Personal web server
Plug computer	USB
Plug computer	Watt
Windows 1.0	Apple Inc.
Windows 1.0	BIOS
Windows 1.0	Carnegie Mellon University
Windows 1.0	Compaq
Windows 1.0	Computer hardware
Windows 1.0	Computer program
Windows 1.0	Desktop computer
Windows 1.0	IBM
Windows 1.0	Microsoft
Windows 1.0	Microsoft Windows
Windows 1.0	Operating system
Windows 1.0	Personal computer
Windows 1.0	Windows 8
Random-access memory	BIOS
Random-access memory	Cache (computing)
Random-access memory	Cathode ray tube
Random-access memory	Central processing unit
Random-access memory	Computer data storage
Random-access memory	CPU cache
Random-access memory	Flash memory
Random-access memory	Hard drive
Random-access memory	IBM
Random-access memory	Integrated circuit
Random-access memory	Low-power electronics
Random-access memory	Motherboard
Random-access memory	Operating system
Random-access memory	Persistence (computer science)
Random-access memory	Processor register
Random-access memory	Server (computing)
Random-access memory	Server farm
Random-access memory	Solid-state drive
Random-access memory	Toshiba
Random-access memory	Workstation
Hewlett-Packard	Accumulator (computing)
Hewlett-Packard	Analytics
Hewlett-Packard	Apollo Computer
Hewlett-Packard	Apple I
Hewlett-Packard	Apple Inc.
Hewlett-Packard	Associated Press
Hewlett-Packard	Big data
Hewlett-Packard	Cathode ray tube
Hewlett-Packard	China
Hewlett-Packard	Compaq
Hewlett-Packard	Compaq Presario F700
Hewlett-Packard	Computer hardware
Hewlett-Packard	Convex Computer
Hewlett-Packard	Dell
Hewlett-Packard	Desktop computer
Hewlett-Packard	Electrical engineering
Hewlett-Packard	Electronic Data Systems
Hewlett-Packard	Electronics
Hewlett-Packard	HP 2100
Hewlett-Packard	HP 9800 series
Hewlett-Packard	HP Inc.
Hewlett-Packard	HP Pavilion (computer)
Hewlett-Packard	IBM
Hewlett-Packard	Information technology
Hewlett-Packard	Israel
Hewlett-Packard	Itanium
Hewlett-Packard	Laptop
Hewlett-Packard	Lenovo
Hewlett-Packard	List of computer system manufacturers
Hewlett-Packard	Market share of personal computer vendors
Hewlett-Packard	Mark Hurd
Hewlett-Packard	Microsoft
Hewlett-Packard	Oracle Corporation
Hewlett-Packard	Personal computer
Hewlett-Packard	Printer (computing)
Hewlett-Packard	Software
Hewlett-Packard	Tablet computer
Linux kernel	Apple Inc.
Linux kernel	ARM architecture
Linux kernel	Blue Gene
Linux kernel	Bluetooth
Linux kernel	Central processing unit
Linux kernel	C (programming language)
Linux kernel	Desktop computer
Linux kernel	Digital rights management
Linux kernel	Firefox OS
Linux kernel	Free software
Linux kernel	Hewlett-Packard
Linux kernel	InfiniBand
Linux kernel	Intel
Linux kernel	Linux distribution
Linux kernel	Linux Foundation
Linux kernel	Linux
Linux kernel	Mainframe computer
Linux kernel	Microsoft
Linux kernel	MIPS architecture
Linux kernel	Nvidia
Linux kernel	Personal computer
Linux kernel	Server (computing)
Linux kernel	Supercomputer
Linux kernel	Tablet computer
Linux kernel	Terabyte
Linux kernel	TOP500
Linux kernel	Ubuntu (operating system)
Linux kernel	X86
Watt	Data center
Watt	Decibel
Watt	Livermore, California
Watt	Power factor
Watt	Server farm
Application service management	Green computing
Application service management	Hypervisor
IMac	Apple Inc.
IMac	Cathode ray tube
IMac	Central processing unit
IMac	Computer data storage
IMac	Desktop computer
IMac	Graphics processing unit
IMac	Hard drive
IMac	Hewlett-Packard
IMac	Intel Core 2
IMac	Intel Core
IMac	Internet
IMac	IPad
IMac	Mac Mini
IMac	OS X Mavericks
IMac	Solaris (operating system)
IMac	Solid-state drive
IMac	Thunderbolt (interface)
IMac	USB
IMac	Windows 98
New England	Apple Inc.
New England	Boston College
New England	Irish Americans
New England	Ivy League
New England	Massachusetts
New England	United States Census Bureau
New England	Vermont
Computer hardware	Apple Inc.
Computer hardware	BIOS
Computer hardware	Booting
Computer hardware	Central processing unit
Computer hardware	Computer architecture
Computer hardware	Computer data storage
Computer hardware	Computing
Computer hardware	Dell
Computer hardware	E-waste
Computer hardware	Graphics processing unit
Computer hardware	Hard disk drive
Computer hardware	Hard drive
Computer hardware	IMac
Computer hardware	Laptop
Computer hardware	List of computer hardware manufacturers
Computer hardware	Mainframe computer
Computer hardware	Motherboard
Computer hardware	Natural environment
Computer hardware	Personal computer
Computer hardware	Power supply unit (computer)
Computer hardware	Printer (computing)
Computer hardware	Processor register
Computer hardware	RAM
Computer hardware	Random-access memory
Computer hardware	Recycling
Computer hardware	Software
Computer hardware	Solid-state drive
Computer hardware	Sunway TaihuLight
Computer hardware	Supercomputer
Computer hardware	TOP500
Computer hardware	Unified Extensible Firmware Interface
Computer hardware	United States Environmental Protection Agency
Computer hardware	USB
Computer hardware	Video card
Arm Holdings	64-bit computing
Arm Holdings	Apple Inc.
Arm Holdings	ARM architecture
Arm Holdings	Blade server
Arm Holdings	Bluetooth
Arm Holdings	Broadcom
Arm Holdings	Central processing unit
Arm Holdings	Cray
Arm Holdings	Dell
Arm Holdings	Desktop computer
Arm Holdings	Exascale computing
Arm Holdings	Graphics processing unit
Arm Holdings	Green computing
Arm Holdings	Hard drive
Arm Holdings	High-performance computing
Arm Holdings	IBM
Arm Holdings	Intel
Arm Holdings	IPad
Arm Holdings	Microprocessor
Arm Holdings	Microsoft
Arm Holdings	Mobile phone
Arm Holdings	Motorola
Arm Holdings	Nvidia
Arm Holdings	NXP Semiconductors
Arm Holdings	Personal digital assistant
Arm Holdings	Server (computing)
Arm Holdings	Supercomputer
Arm Holdings	System on a chip
Arm Holdings	Tablet computer
Arm Holdings	TOP500
Arm Holdings	United States Department of Energy
Arm Holdings	University of Michigan
Arm Holdings	Windows 8
Optical interconnect	Exascale computing
Optical interconnect	IBM
Optical interconnect	Intel
Optical interconnect	Interconnect bottleneck
Optical interconnect	Motherboard
Optical interconnect	Optical communication
Optical interconnect	Optical fiber cable
Optical interconnect	Parallel optical interface
Optical interconnect	Thunderbolt (interface)
Index of environmental articles	Basel Convention
Index of environmental articles	Compact fluorescent lamp
Index of environmental articles	Computer recycling
Index of environmental articles	Ecological footprint
Index of environmental articles	Efficient energy use
Index of environmental articles	Electrical energy efficiency on United States farms
Index of environmental articles	Electronic waste
Index of environmental articles	Electronic Waste Recycling Fee
Index of environmental articles	Energy conservation
Index of environmental articles	Energy Star
Index of environmental articles	Environmentally friendly
Index of environmental articles	Environmental technology
Index of environmental articles	E-waste
Index of environmental articles	Fuel efficiency
Index of environmental articles	George W. Bush
Index of environmental articles	Global warming
Index of environmental articles	Green chemistry
Index of environmental articles	Green computing
Index of environmental articles	Landfill
Index of environmental articles	Light pollution
Index of environmental articles	List of environmental issues
Index of environmental articles	Natural environment
Index of environmental articles	Recycling
Index of environmental articles	Resource Conservation and Recovery Act
Index of environmental articles	Restriction of Hazardous Substances Directive
Index of environmental articles	Soil contamination
Index of environmental articles	Sustainability
Index of environmental articles	Sustainable design
Index of environmental articles	Waste
Call2Recycle	Electronic waste
Dynamic provisioning environment	Operating system
Dynamic provisioning environment	System administrator
Power usage effectiveness	Data center
Power usage effectiveness	Data center infrastructure efficiency
Power usage effectiveness	Dell
Power usage effectiveness	Green computing
Power usage effectiveness	IT energy management
Power usage effectiveness	Performance per watt
Power usage effectiveness	The Green Grid
Power usage effectiveness	WUE
Lean IT	Carnegie Mellon University
Lean IT	Fujitsu
Lean IT	Green computing
Lean IT	IBM
Lean IT	Information technology
Lean IT	Software
Computational sustainability	Green computing
Computational sustainability	Mobile app
Computational sustainability	Sustainability
Data center infrastructure efficiency	Data center
Data center infrastructure efficiency	Data center infrastructure management
Data center infrastructure efficiency	Green computing
Data center infrastructure efficiency	Information technology
Data center infrastructure efficiency	IT energy management
Data center infrastructure efficiency	Performance per watt
Data center infrastructure efficiency	Power usage effectiveness
Business process management	Business intelligence
Active cable	Consumer electronics
Active cable	Data center
Active cable	DisplayPort
Active cable	Green computing
Active cable	High-performance computing
Active cable	InfiniBand
Active cable	Integrated circuit
Active cable	Interconnect bottleneck
Active cable	Optical communication
Active cable	Optical interconnect
Active cable	Optical link
Active cable	Parallel optical interface
Active cable	PCI Express
Active cable	Thunderbolt (interface)
Kinect	Asus
Kinect	Germany
Kinect	Integrated circuit
Kinect	Israel
Kinect	Linux
Kinect	Microsoft
Kinect	Microsoft Windows
Kinect	Multi-core processor
Kinect	Personal computer
Kinect	PlayStation 3
Kinect	PlayStation 4
Kinect	Sleep mode
Kinect	Wii U
Kinect	Wii
Kinect	Xbox One
Energy input labeling	Energy Star
Pseudospark switch	Cold cathode
Pseudospark switch	Standby power
IT energy management	Alliance to Save Energy
IT energy management	Average CPU power
IT energy management	Climate Savers Computing Initiative
IT energy management	Energy consumption
IT energy management	Energy-Efficient Ethernet
IT energy management	Performance per watt
IT energy management	SPECpower
IT energy management	The Green Grid
PC power management	1E
PC power management	Comparison of power management software suites
PC power management	Control Panel (Windows)
PC power management	Faronics
PC power management	Green computing
PC power management	Hibernation (computing)
PC power management	IT energy management
PC power management	Linux distribution
PC power management	Microsoft Windows
PC power management	Sleep mode
Fusion-io	Apple Inc.
Fusion-io	Computer hardware
Fusion-io	Dell
Fusion-io	Facebook
Fusion-io	Flash memory
Fusion-io	Fujitsu
Fusion-io	Hard disk drive
Fusion-io	Hewlett-Packard
Fusion-io	IBM
Fusion-io	IOPS
Fusion-io	Linux kernel
Fusion-io	Software
Fusion-io	Solid-state drive
1E	Alliance to Save Energy
1E	Microsoft
1E	Microsoft Windows
1E	PC power management
1E	Software
1E	Sumir Karayi
1E	Wake-on-LAN
Electronic Data Systems	Desktop computer
Electronic Data Systems	Germany
Electronic Data Systems	Hewlett-Packard
Electronic Data Systems	Information technology
Electronic Data Systems	Israel
Electronic Data Systems	Laptop
Electronic Data Systems	Mainframe computer
Electronic Data Systems	Mark Hurd
Electronic Data Systems	Microsoft
Electronic Data Systems	Oracle Corporation
Electronic Data Systems	Sun Microsystems
Intel Turbo Boost	Advanced Configuration and Power Interface
Intel Turbo Boost	AMD Turbo Core
Intel Turbo Boost	Cool'n'Quiet
Intel Turbo Boost	CPU power dissipation
Intel Turbo Boost	Dynamic frequency scaling
Intel Turbo Boost	Intel
Intel Turbo Boost	Operating system
Intel Turbo Boost	Overclocking
Intel Turbo Boost	PowerNow!
Intel Turbo Boost	SpeedStep
Thunderbolt (interface)	Acer Inc.
Thunderbolt (interface)	Active cable
Thunderbolt (interface)	Alienware
Thunderbolt (interface)	Apple Inc.
Thunderbolt (interface)	Asus
Thunderbolt (interface)	Computer
Thunderbolt (interface)	Computer display standard
Thunderbolt (interface)	Conventional PCI
Thunderbolt (interface)	Dell
Thunderbolt (interface)	DisplayPort
Thunderbolt (interface)	Gigabyte Technology
Thunderbolt (interface)	HP Inc.
Thunderbolt (interface)	IMac
Thunderbolt (interface)	Intel
Thunderbolt (interface)	Interconnect bottleneck
Thunderbolt (interface)	Lenovo
Thunderbolt (interface)	MacBook Air
Thunderbolt (interface)	MacBook (Retina)
Thunderbolt (interface)	Mac Mini
Thunderbolt (interface)	Microsoft Windows
Thunderbolt (interface)	Optical communication
Thunderbolt (interface)	Optical fiber cable
Thunderbolt (interface)	Optical interconnect
Thunderbolt (interface)	OS X Mavericks
Thunderbolt (interface)	Parallel optical interface
Thunderbolt (interface)	PCI Express
Thunderbolt (interface)	Skylake (microarchitecture)
Thunderbolt (interface)	Terabyte
Thunderbolt (interface)	Unified Extensible Firmware Interface
Thunderbolt (interface)	USB-C
Thunderbolt (interface)	USB
Thunderbolt (interface)	Watt
Intel Core	Central processing unit
Intel Core	CPU cache
Intel Core	Desktop computer
Intel Core	Graphics processing unit
Intel Core	IMac
Intel Core	Integrated circuit
Intel Core	Intel Core 2
Intel Core	Intel
Intel Core	Intel Turbo Boost
Intel Core	Mac Mini
Intel Core	Meltdown (security vulnerability)
Intel Core	Mobile phone
Intel Core	Overclocking
Intel Core	PCI Express
Intel Core	Pentium 4
Intel Core	Pentium Pro
Intel Core	Skylake (microarchitecture)
Intel Core	Virtualization
Intel Core	X86-64
Intel Core	X86
Windows 8	Acer Inc.
Windows 8	Apple Inc.
Windows 8	ARM architecture
Windows 8	Central processing unit
Windows 8	Control Panel (Windows)
Windows 8	C (programming language)
Windows 8	Facebook
Windows 8	Free software
Windows 8	Hewlett-Packard
Windows 8	Hibernation (computing)
Windows 8	Intel
Windows 8	IPad
Windows 8	Linux
Windows 8	Microsoft
Windows 8	Mobile app
Windows 8	Operating system
Windows 8	Personal computer
Windows 8	Programming language
Windows 8	Random-access memory
Windows 8	Skylake (microarchitecture)
Windows 8	Start menu
Windows 8	Tablet computer
Windows 8	Ultrabook
Windows 8	Unified Extensible Firmware Interface
Windows 8	Windows 10
Windows 8	Windows Server 2003
Windows 8	Windows Vista
Windows 8	Windows XP
Windows 8	X86-64
Windows 8	X86
Green Comm Challenge	Francesco De Leo
Francesco De Leo	Green Comm Challenge
Francesco De Leo	Green ICT
Sustainable Electronics Initiative	Dell
Sustainable Electronics Initiative	Electronic Product Environmental Assessment Tool
Sustainable Electronics Initiative	Electronics
Sustainable Electronics Initiative	Electronic waste
Sustainable Electronics Initiative	Printer (computing)
Sustainable Electronics Initiative	Recycling
Sustainable Electronics Initiative	Solving the E-waste Problem
Sustainable Electronics Initiative	Sustainability
Sustainable Electronics Initiative	United States Environmental Protection Agency
Exascale computing	Artificial intelligence
Exascale computing	China
Exascale computing	Computer engineering
Exascale computing	FLOPS
Exascale computing	Fujitsu
Exascale computing	InfiniBand
Exascale computing	Intel
Exascale computing	Nvidia
Exascale computing	Oak Ridge National Laboratory
Exascale computing	Supercomputer
Exascale computing	United States Department of Energy
Computer architecture	Benchmark (computing)
Computer architecture	Burroughs large systems
Computer architecture	Central processing unit
Computer architecture	Computer
Computer architecture	Computer engineering
Computer architecture	Computer hardware
Computer architecture	C (programming language)
Computer architecture	CPU cache
Computer architecture	Flynn's taxonomy
Computer architecture	Instruction set architecture
Computer architecture	Java (programming language)
Computer architecture	Microprocessor
Computer architecture	MIPS architecture
Computer architecture	Processor register
Computer architecture	Software
Computer architecture	Supercomputer
Computer architecture	Virtualization
Computer architecture	X86
Electronic waste by country	Basel Convention
Electronic waste by country	Battery Directive
Electronic waste by country	California Electronic Waste Recycling Act
Electronic waste by country	Camara (social enterprise)
Electronic waste by country	Challenging the Chip
Electronic waste by country	China
Electronic waste by country	Computer recycling
Electronic waste by country	EDay
Electronic waste by country	Electronic waste
Electronic waste by country	E-Stewards
Electronic waste by country	Extended producer responsibility
Electronic waste by country	Green computing
Electronic waste by country	Restriction of Hazardous Substances Directive
Electronic waste by country	Waste Electrical and Electronic Equipment Directive
Energy-Efficient Ethernet	Broadcom
Energy-Efficient Ethernet	Green computing
Energy-Efficient Ethernet	One Watt Initiative
Chang'e 3	Sleep mode
Chang'e 3	Yutu (rover)
Hibernate (OS feature)	Hibernation (computing)
IPad	Apple Inc.
IPad	ARM architecture
IPad	Battery (electricity)
IPad	Bluetooth
IPad	Broadcom
IPad	Business intelligence
IPad	Central processing unit
IPad	Digital rights management
IPad	Digital video
IPad	Flash memory
IPad	Graphics processing unit
IPad	Internet
IPad	Light-emitting diode
IPad	Microsoft Windows
IPad	Multi-core processor
IPad	Operating system
IPad	Personal computer
IPad	PowerVR
IPad	Random-access memory
IPad	Social networking service
IPad	System on a chip
IPad	Tablet computer
IPad	Toshiba
IPad	USB
IPad	Wireless
Data virtualization	Business intelligence
Data virtualization	Data warehouse
Data virtualization	Fusion-io
SeaBIOS	Advanced Configuration and Power Interface
SeaBIOS	BIOS
SeaBIOS	Conventional PCI
SeaBIOS	C (programming language)
SeaBIOS	FreeBSD
SeaBIOS	Linux
SeaBIOS	Microsoft Windows
SeaBIOS	NetBSD
SeaBIOS	RAM
SeaBIOS	Unified Extensible Firmware Interface
SeaBIOS	X86
Market share of personal computer vendors	Acer Inc.
Market share of personal computer vendors	Apple Inc.
Market share of personal computer vendors	Asus
Market share of personal computer vendors	Compaq
Market share of personal computer vendors	Dell
Market share of personal computer vendors	Desktop computer
Market share of personal computer vendors	Fujitsu
Market share of personal computer vendors	Hewlett-Packard
Market share of personal computer vendors	HP Inc.
Market share of personal computer vendors	IBM
Market share of personal computer vendors	Intel
Market share of personal computer vendors	Laptop
Market share of personal computer vendors	Lenovo
Market share of personal computer vendors	List of computer hardware manufacturers
Market share of personal computer vendors	List of computer system manufacturers
Market share of personal computer vendors	NEC
Market share of personal computer vendors	Packard Bell
Market share of personal computer vendors	Personal computer
Market share of personal computer vendors	Tablet computer
Market share of personal computer vendors	Toshiba
Market share of personal computer vendors	X86
Green retrofit	Efficient energy use
Green retrofit	Energy Star
Active State Power Management	BIOS
Active State Power Management	Energy Star
Active State Power Management	Green computing
Active State Power Management	Laptop
Active State Power Management	Operating system
Active State Power Management	PCI Express
Active State Power Management	Power management
Big data	Business intelligence
Big data	Computer data storage
Big data	Data mining
Big data	Data quality
Big data	Data warehouse
Big data	Dell
Big data	Facebook
Big data	Hewlett-Packard
Big data	IBM
Big data	Information and communication technologies for development
Big data	Massachusetts
Big data	Microsoft
Big data	National Security Agency
Big data	Network-attached storage
Big data	Oracle Corporation
Big data	Supercomputer
Big data	Terabyte
Big data	Unstructured data
Electrical energy efficiency on United States farms	Efficient energy use
Electrical energy efficiency on United States farms	Energy conservation
Energy conservation measure	Compact fluorescent lamp
Energy conservation measure	Energy audit
Energy conservation measure	Energy conservation
Energy conservation measure	Sustainability
Eurotech (company)	IBM
Eurotech (company)	Intel Atom
Eurotech (company)	Intel
Eurotech (company)	Supercomputer
Data center infrastructure management	CA Technologies
Data center infrastructure management	Data center
Data center infrastructure management	Data center infrastructure efficiency
Data center infrastructure management	Efficient energy use
Data center infrastructure management	Green IT
Data center infrastructure management	Hewlett-Packard
Data center infrastructure management	Information technology
Data center infrastructure management	Power usage effectiveness
Data center infrastructure management	Server (computing)
Electronic Product Environmental Assessment Tool	George W. Bush
Electronic Product Environmental Assessment Tool	Green Electronics Council
Electronic Product Environmental Assessment Tool	IEEE 1680
Electronic Product Environmental Assessment Tool	United States Environmental Protection Agency
Keyboard controller (computing)	Computer
Keyboard controller (computing)	Desktop computer
Learning analytics	Artificial intelligence
Learning analytics	Big data
Learning analytics	Business intelligence
Learning analytics	Data mining
Sustainable design	Carnegie Mellon University
Sustainable design	Efficiency
Sustainable design	Environmentally friendly
Sustainable design	Germany
Sustainable design	Green chemistry
Sustainable design	Jevons paradox
Sustainable design	Leadership in Energy and Environmental Design
Sustainable design	Lead
Sustainable design	Mercury (element)
Sustainable design	Recycling
Sustainable design	Renewable heat
Sustainable design	Resource consumption
Sustainable design	Sustainability
Sustainable design	Sustainable development
NetBSD	Advanced Power Management
NetBSD	Apple Inc.
NetBSD	ARM architecture
NetBSD	Bluetooth
NetBSD	Computer architecture
NetBSD	Dell
NetBSD	DragonFly BSD
NetBSD	Flash memory
NetBSD	FreeBSD
NetBSD	Hypervisor
NetBSD	Intel
NetBSD	Internet
NetBSD	Linux
NetBSD	MIPS architecture
NetBSD	Operating system
NetBSD	Solaris (operating system)
NetBSD	Sun Microsystems
NetBSD	Terabyte
NetBSD	Unix File System
NetBSD	USB
NetBSD	X86
Index of recycling articles	Battery recycling
Index of recycling articles	Computer recycling
Index of recycling articles	Computer technology for developing areas
Index of recycling articles	Digger gold
Index of recycling articles	EDay
Index of recycling articles	Electronic Waste Recycling Fee
Index of recycling articles	Extended producer responsibility
Index of recycling articles	Recycling
Index of recycling articles	WEEE directive
Turkey RoHS	Restriction of Hazardous Substances Directive
Electronic waste in New Zealand	Basel Convention
Electronic waste in New Zealand	Computer recycling
Electronic waste in New Zealand	Electronic waste by country
Electronic waste in New Zealand	Electronic waste
LatencyTOP	Advanced Micro Devices
LatencyTOP	ARM architecture
LatencyTOP	C (programming language)
LatencyTOP	Green computing
LatencyTOP	Intel
LatencyTOP	Linux
LatencyTOP	Operating system
LatencyTOP	PowerTOP
LatencyTOP	Solaris (operating system)
LatencyTOP	X86
Office 365	Business intelligence
Office 365	China
Office 365	Data mining
Office 365	Microsoft
Office 365	Microsoft Office
Office 365	Personal computer
Office 365	Productivity software
Office 365	Social networking service
Office 365	Tablet computer
Office 365	Terabyte
Sumir Karayi	1E
Sumir Karayi	Alliance to Save Energy
Sumir Karayi	Green IT
Sumir Karayi	Microsoft
Sumir Karayi	PC power management
Productivity software	Desktop computer
Productivity software	Digital video
Productivity software	Microsoft Office
Productivity software	Operating system
Productivity software	Personal computer
E-Stewards	Basel Convention
E-Stewards	Digger gold
E-Stewards	Electronic waste by country
E-Stewards	Electronic waste
E-Stewards	Recycling
E-cycling	Computer recycling
Computer technology for developing areas	Camara (charity)
Computer technology for developing areas	Computers and the environment
Computer technology for developing areas	E-cycling
Computer technology for developing areas	Electronic waste by country
Computer technology for developing areas	Electronic waste
Computer technology for developing areas	E-Stewards
Computer technology for developing areas	Green computing
Computer technology for developing areas	Index of recycling articles
Computer technology for developing areas	Information and communication technologies for development
Computer technology for developing areas	Personal computer
Computer technology for developing areas	Ubuntu (operating system)
Computer technology for developing areas	Waste Electrical and Electronic Equipment Directive
Computer technology for developing areas	Windows XP
Ford Motor Company	1E
Ford Motor Company	Fuel economy in automobiles
Ford Motor Company	George W. Bush
Ford Motor Company	Germany
Ford Motor Company	PC power management
Ford Motor Company	United States Department of Energy
CompTIA	Computer repair technician
CompTIA	Enterprise content management
CompTIA	Free software
CompTIA	Information technology
CompTIA	Linux
CompTIA	Operating system
CompTIA	Server (computing)
Computers and the environment	Electronic waste
Individual action on climate change	Carbon dioxide
Individual action on climate change	Energy Star
Individual action on climate change	One Watt Initiative
Wii U	Central processing unit
Wii U	Docking station
Wii U	Facebook
Wii U	Flash memory
Wii U	Graphics processing unit
Wii U	Hard disk drive
Wii U	IBM
Wii U	Microsoft
Wii U	Nintendo
Wii U	Panasonic
Wii U	PlayStation 3
Wii U	PlayStation 4
Wii U	Sleep mode
Wii U	Social networking service
Wii U	Tablet computer
Wii U	Watt
Wii U	Wii
Wii U	Xbox One
Skylake (microarchitecture)	CPU cache
Skylake (microarchitecture)	Intel Turbo Boost
Skylake (microarchitecture)	List of Intel chipsets
Skylake (microarchitecture)	Low-power electronics
Skylake (microarchitecture)	Microsoft
Skylake (microarchitecture)	Microsoft Windows
Skylake (microarchitecture)	Overclocking
Skylake (microarchitecture)	PCI Express
Skylake (microarchitecture)	Random-access memory
Skylake (microarchitecture)	SpeedStep
Skylake (microarchitecture)	Windows 10
Skylake (microarchitecture)	X86-64
Skylake (microarchitecture)	X86
SPECvirt	Performance per watt
SPECvirt	Virtualization
Ultrabook	Apple Inc.
Ultrabook	ARM architecture
Ultrabook	Computer
Ultrabook	Hewlett-Packard
Ultrabook	Hibernation (computing)
Ultrabook	Intel Core
Ultrabook	Intel
Ultrabook	IPad
Ultrabook	Laptop
Ultrabook	MacBook Air
Ultrabook	Solid-state drive
Ultrabook	Tablet computer
Ultrabook	Thunderbolt (interface)
Ultrabook	Windows 8
BatteryMAX (idle detection)	Advanced Configuration and Power Interface
BatteryMAX (idle detection)	Advanced Power Management
BatteryMAX (idle detection)	Apple Inc.
BatteryMAX (idle detection)	Gateway, Inc.
BatteryMAX (idle detection)	Intel
BatteryMAX (idle detection)	Laptop
BatteryMAX (idle detection)	Microsoft
BatteryMAX (idle detection)	Operating system
Paul Anastas	Green chemistry
Paul Anastas	United States Environmental Protection Agency
Hard disk drive performance characteristics	Green computing
Hard disk drive performance characteristics	Hard disk drive
Hard disk drive performance characteristics	Hewlett-Packard
Hard disk drive performance characteristics	IOPS
Hard disk drive performance characteristics	Quiet PC
Hard disk drive performance characteristics	Rotational latency
Hard disk drive performance characteristics	Seek time
Hard disk drive performance characteristics	Solid-state drive
Hard disk drive performance characteristics	Spin-up
Supercomputing in Japan	Central processing unit
Supercomputing in Japan	Computer graphics
Supercomputing in Japan	Computing
Supercomputing in Japan	FLOPS
Supercomputing in Japan	Fujitsu
Supercomputing in Japan	Grid computing
Supercomputing in Japan	Hewlett-Packard
Supercomputing in Japan	IBM
Supercomputing in Japan	Instructions per second
Supercomputing in Japan	Microprocessor
Supercomputing in Japan	NEC
Supercomputing in Japan	Supercomputer
Supercomputing in Japan	Supercomputing in Pakistan
Supercomputing in Japan	Tokyo Institute of Technology
Supercomputing in Japan	TOP500
Supercomputing in Japan	Tsubame (supercomputer)
Tsubame (supercomputer)	Artificial intelligence
Tsubame (supercomputer)	FLOPS
Tsubame (supercomputer)	Hewlett-Packard
Tsubame (supercomputer)	InfiniBand
Tsubame (supercomputer)	NEC
Tsubame (supercomputer)	Nvidia
Tsubame (supercomputer)	Sun Microsystems
Tsubame (supercomputer)	Supercomputer
Tsubame (supercomputer)	Supercomputing in Japan
Tsubame (supercomputer)	Tokyo Institute of Technology
Firefox OS	Apple Inc.
Firefox OS	ARM architecture
Firefox OS	Booting
Firefox OS	Desktop computer
Firefox OS	Digital rights management
Firefox OS	Free software
Firefox OS	Linux Foundation
Firefox OS	Linux kernel
Firefox OS	Microsoft
Firefox OS	Microsoft Windows
Firefox OS	MIPS architecture
Firefox OS	Operating system
Firefox OS	Panasonic
Firefox OS	Tablet computer
Firefox OS	X86
Apollo VP3	Accelerated Graphics Port
Apollo VP3	Advanced Configuration and Power Interface
Apollo VP3	CMOS
Apollo VP3	Green computing
Apollo VP3	Intel
Apollo VP3	List of VIA chipsets
Apollo VP3	Motherboard
Apollo VP3	Random-access memory
Apollo VP3	Southbridge (computing)
Apollo VP3	Tyan
Apollo VP3	USB
Apollo VP3	VIA Technologies
Apollo VP3	X86
Compaq Presario F700	Compaq
Compaq Presario F700	Energy Star
Compaq Presario F700	Hewlett-Packard
Compaq Presario F700	HP Pavilion (computer)
Compaq Presario F700	Laptop
Compaq Presario F700	Operating system
Compaq Presario F700	Windows Vista
Aquasar	Computer cooling
Aquasar	FLOPS
Aquasar	Supercomputer
Mobile app	Apple Inc.
Mobile app	Computer program
Mobile app	Computing platform
Mobile app	Desktop computer
Mobile app	Laptop
Mobile app	Microsoft
Mobile app	Tablet computer
Mobile app	Website
Mobile app	Windows 10
Mobile app	Windows 8
Mobile app	Xbox One
Energy Efficient Ethernet	Energy-Efficient Ethernet
Green Electronics Council	Call2Recycle
Green Electronics Council	Dell
Green Electronics Council	Electronic Product Environmental Assessment Tool
Green Electronics Council	George W. Bush
Green Electronics Council	Green chemistry
Green Electronics Council	Green computing
Green Electronics Council	Hewlett-Packard
Green Electronics Council	Paul Anastas
Green Electronics Council	Sustainable electronics
Green Electronics Council	Toshiba
Traversed edges per second	Benchmark (computing)
Traversed edges per second	Computer cluster
Traversed edges per second	Supercomputer
Traversed edges per second	TOP500
PlayStation 4	Advanced Micro Devices
PlayStation 4	Bluetooth
PlayStation 4	Central processing unit
PlayStation 4	China
PlayStation 4	Digital rights management
PlayStation 4	Facebook
PlayStation 4	FLOPS
PlayStation 4	FreeBSD
PlayStation 4	Graphics processing unit
PlayStation 4	Hard disk drive
PlayStation 4	Kinect
PlayStation 4	Microsoft
PlayStation 4	Microsoft Windows
PlayStation 4	Multi-core processor
PlayStation 4	Nintendo
PlayStation 4	Operating system
PlayStation 4	Personal computer
PlayStation 4	PlayStation 3
PlayStation 4	Sleep mode
PlayStation 4	Solid-state drive
PlayStation 4	USB
PlayStation 4	Wii U
PlayStation 4	Windows 10
PlayStation 4	X86-64
PlayStation 4	Xbox One
IEEE 1680	Computing
IEEE 1680	Desktop computer
IEEE 1680	Green computing
Gameframe	IBM
Gameframe	Mainframe computer
Gameframe	PlayStation 3
Gameframe	Supercomputer
Classes of computers	Central processing unit
Classes of computers	Computer
Classes of computers	Computer program
Classes of computers	Desktop computer
Classes of computers	FLOPS
Classes of computers	Hewlett-Packard
Classes of computers	IBM
Classes of computers	IBM POWER microprocessors
Classes of computers	Instructions per second
Classes of computers	Itanium
